Age,Groups,Sex,Ethnicity,Level_Education,Income,FamiliarityBrands,Check_Ingredients,Check_nutricontent,Rtime,Children,Responsable,Loseweight,Weight,Height,Purchase12months,Consent,Having information,Cereal healthiness1,Cereal healthiness2,Cereal healthiness3,Cereal healthiness4,Cereal healthiness5,Cereal healthiness6,Cereal healthiness7,Cereal healthiness8,nBack1FA,nBack1MISS,nBack2FA,nBack2MISS,nBack3FA,nBack3MISS,"If these were your only breakfast cereal options, which one would you choose to buy?...35","If these were your only breakfast cereal options, which one would you choose to buy?...36","If these were your only breakfast cereal options, which one would you choose to buy?...37","If these were your only breakfast cereal options, which one would you choose to buy?...38","If these were your only breakfast cereal options, which one would you choose to buy?...39","If these were your only breakfast cereal options, which one would you choose to buy?...40","If these were your only breakfast cereal options, which one would you choose to buy?...41","If these were your only breakfast cereal options, which one would you choose to buy?...42","If these were your only breakfast cereal options, which one would you choose to buy?...43","If these were your only breakfast cereal options, which one would you choose to buy?...44","If these were your only breakfast cereal options, which one would you choose to buy?...45","If these were your only breakfast cereal options, which one would you choose to buy?...46","If these were your only breakfast cereal options, which one would you choose to buy?...47","If these were your only breakfast cereal options, which one would you choose to buy?...48","If these were your only breakfast cereal options, which one would you choose to buy?...49","If these were your only breakfast cereal options, which one would you choose to buy?...50",Choice Task ExampleThis is an example of how to choose among 8 brands presented in sets of 4 produ...51,"Choice Task Example 2

 If these were your only options, which one would you choose to buy?","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions.","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...54","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...55","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...56","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...57","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...58","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...59","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...60","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...61","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...62","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...63","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...64","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...65","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...66","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...67","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...68","On a scale of 1 to 5, how much did you notice the labels on the cereal packages during the experiment? Where 5 means always and 1 means never....69",Choice Task ExampleThis is an example of how to choose among 8 brands presented in sets of 4 produ...70,"Choice Task Example 2

If these were your only options, which one would you choose to buy?...71","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...72","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...73","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...74","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...75","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...76","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...77","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...78","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...79","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...80","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...81","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...82","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...83","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...84","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...85","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...86","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...87"
65 and over,Coarse,Male,White,College or university,"£10,001 -£20,000",Somewhat familiar,Never,Sometimes,10.45281667,No,Always,Yes,65,180,Yes,I agree to take part in this study.,Somewhat sufficient,2,1,6,3,6,5,8,3,0,3,1,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IM_1Gqff3vhc82647Q,IM_1Gqff3vhc82647Q,IM_5uvozsuUyMi5oiO,IM_26uPBkRfbvYlNtA,"I would not choose
any of them.",IM_26uPBkRfbvYlNtA,IM_5uvozsuUyMi5oiO,IM_5uvozsuUyMi5oiO,IM_5uvozsuUyMi5oiO,IM_5uvozsuUyMi5oiO,"I would not choose
any of them.",IM_26uPBkRfbvYlNtA,IM_26uPBkRfbvYlNtA,IM_26uPBkRfbvYlNtA,IM_1KZpRUO6kugeBJs,IM_1KZpRUO6kugeBJs,IM_cDchasU2JMCLGPY,"I would not choose
any of them.",About half the time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25-34,Absent,Female,Mixed or multiple ethnic groups,Secondary school up to 16 years,"£10,001 -£20,000",Somewhat familiar,Most of the time,Most of the time,2.999533333,No,Always,No,60,160,Yes,I agree to take part in this study.,Neither sufficient nor insufficient,6,8,2,4,5,7,1,4,2,5,7,26,6,13,IM_6nGGAjM99GrIGwK,IM_6DzLXmUBf30NEXA,IM_cUa2Sgw1Z4KERE2,IM_6DzLXmUBf30NEXA,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_8GNIM0Fzob6BZJQ,IM_6nGGAjM99GrIGwK,IM_882CtF42zwvUZv0,IM_6nGGAjM99GrIGwK,IM_6DzLXmUBf30NEXA,IM_8GNIM0Fzob6BZJQ,IM_6DzLXmUBf30NEXA,IM_6nGGAjM99GrIGwK,IM_8GNIM0Fzob6BZJQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55-64,Detailed,Male,White,Secondary school up to 16 years,"Below £10,000",Somewhat familiar,About half the time,Sometimes,6.524483333,No,Always,No,81,200,Yes,I agree to take part in this study.,Somewhat sufficient,2,1,7,5,7,3,8,4,1,1,0,1,3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IM_enRTDcPNJSdd9R4,IM_enRTDcPNJSdd9R4,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_da6wfDAIiOzWtCu,IM_da6wfDAIiOzWtCu,IM_bD60xtkWv7LAzWu,IM_bD60xtkWv7LAzWu,IM_cCQp6UJg0Ly2YSO,IM_cCQp6UJg0Ly2YSO,IM_bD60xtkWv7LAzWu,IM_bD60xtkWv7LAzWu
45-54,Absent,Male,White,College or university,"£20,001 - £30,000",Somewhat unfamiliar,About half the time,About half the time,4.122116667,Yes,Always,Yes,100,183,Yes,I agree to take part in this study.,Somewhat sufficient,1,2,6,6,7,3,8,8,1,30,NA,NA,NA,NA,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_e9a6CSGHqHCBcdU,IM_e9a6CSGHqHCBcdU,IM_e9a6CSGHqHCBcdU,IM_dgaZUlSdxdpoDbM,IM_e9a6CSGHqHCBcdU,IM_e9a6CSGHqHCBcdU,IM_e9a6CSGHqHCBcdU,IM_dgaZUlSdxdpoDbM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55-64,Absent,Male,White,Post-graduate degree,"Above £40,000",Somewhat familiar,Always,Most of the time,3.560533333,Yes,About half the time,Yes,90,181,Yes,I agree to take part in this study.,Neither sufficient nor insufficient,2,5,5,2,6,7,4,6,2,22,9,13,21,21,IM_882CtF42zwvUZv0,IM_882CtF42zwvUZv0,IM_882CtF42zwvUZv0,IM_882CtF42zwvUZv0,IM_6nGGAjM99GrIGwK,I would not choose any of them.,IM_6nGGAjM99GrIGwK,IM_cUa2Sgw1Z4KERE2,IM_e9a6CSGHqHCBcdU,IM_e9a6CSGHqHCBcdU,IM_e9a6CSGHqHCBcdU,IM_e9a6CSGHqHCBcdU,I would not choose any of them.,IM_e9a6CSGHqHCBcdU,IM_e9a6CSGHqHCBcdU,IM_e9a6CSGHqHCBcdU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45-54,Absent,Female,White,College or university,"Above £40,000",Somewhat familiar,Always,Always,4.939283333,Yes,About half the time,Yes,82,158,Yes,I agree to take part in this study.,Insufficient,4,5,7,5,2,2,8,3,0,2,1,0,0,9,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_dgaZUlSdxdpoDbM,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_dgaZUlSdxdpoDbM,IM_3r4Nrp3TqC6BOlg,IM_3r4Nrp3TqC6BOlg,IM_882CtF42zwvUZv0,IM_dgaZUlSdxdpoDbM,IM_3r4Nrp3TqC6BOlg,IM_3r4Nrp3TqC6BOlg,IM_6nGGAjM99GrIGwK,IM_dgaZUlSdxdpoDbM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55-64,Coarse,Male,White,College or university,"Above £40,000",Somewhat familiar,Most of the time,Most of the time,15.37821667,No,Most of the time,No,90,179,Yes,I agree to take part in this study.,Insufficient,2,1,6,6,7,2,8,4,1,1,1,5,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IM_719QmmatirE72Ps,IM_7PLI9Saz977Iol0,IM_26uPBkRfbvYlNtA,"I would not choose
any of them.",IM_cDchasU2JMCLGPY,"I would not choose
any of them.",IM_5uvozsuUyMi5oiO,IM_5uvozsuUyMi5oiO,IM_5uvozsuUyMi5oiO,IM_bClay6uLEv1947Y,IM_1KZpRUO6kugeBJs,IM_9GG0vzD8syY5gZ8,IM_1KZpRUO6kugeBJs,IM_1KZpRUO6kugeBJs,IM_1KZpRUO6kugeBJs,IM_9GG0vzD8syY5gZ8,IM_87CKtqLPlGEpKyW,IM_bClay6uLEv1947Y,Most of the time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45-54,Absent,Female,White,Post-graduate degree,"Above £40,000",Somewhat familiar,Sometimes,Sometimes,2.24455,Yes,Most of the time,Yes,60,161,Yes,I agree to take part in this study.,Somewhat insufficient,7,2,6,4,5,3,8,3,0,0,1,0,0,8,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,I would not choose any of them.,I would not choose any of them.,IM_6nGGAjM99GrIGwK,I would not choose any of them.,IM_6nGGAjM99GrIGwK,I would not choose any of them.,IM_6nGGAjM99GrIGwK,I would not choose any of them.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55-64,Absent,Female,White,Post-graduate degree,"£10,001 -£20,000",Somewhat familiar,Always,Most of the time,2.88135,No,Always,Yes,70,170,Yes,I agree to take part in this study.,Neither sufficient nor insufficient,8,3,5,6,6,1,6,2,0,3,0,2,2,16,IM_3r4Nrp3TqC6BOlg,IM_3r4Nrp3TqC6BOlg,IM_6nGGAjM99GrIGwK,IM_cUa2Sgw1Z4KERE2,IM_3r4Nrp3TqC6BOlg,IM_3r4Nrp3TqC6BOlg,IM_6nGGAjM99GrIGwK,IM_cUa2Sgw1Z4KERE2,IM_3r4Nrp3TqC6BOlg,IM_3r4Nrp3TqC6BOlg,IM_6nGGAjM99GrIGwK,IM_882CtF42zwvUZv0,IM_3r4Nrp3TqC6BOlg,IM_3r4Nrp3TqC6BOlg,IM_6nGGAjM99GrIGwK,IM_8GNIM0Fzob6BZJQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35-44,Coarse,Female,White,Post-graduate degree,"Above £40,000",Somewhat familiar,About half the time,Sometimes,7.407833333,No,Most of the time,No,74,167,Yes,I agree to take part in this study.,Somewhat insufficient,4,2,7,5,7,2,8,4,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IM_7PLI9Saz977Iol0,IM_7PLI9Saz977Iol0,IM_5uvozsuUyMi5oiO,IM_5uvozsuUyMi5oiO,IM_bClay6uLEv1947Y,IM_bClay6uLEv1947Y,IM_5uvozsuUyMi5oiO,IM_5uvozsuUyMi5oiO,IM_5uvozsuUyMi5oiO,IM_5uvozsuUyMi5oiO,IM_9GG0vzD8syY5gZ8,IM_9GG0vzD8syY5gZ8,IM_bClay6uLEv1947Y,IM_1KZpRUO6kugeBJs,IM_9GG0vzD8syY5gZ8,IM_9GG0vzD8syY5gZ8,"I would not choose
any of them.",IM_1KZpRUO6kugeBJs,Always,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45-54,Detailed,Male,White,College or university,"Above £40,000",Somewhat familiar,Always,Sometimes,5.910216667,No,Most of the time,No,89,183,Yes,I agree to take part in this study.,Neither sufficient nor insufficient,5,8,2,5,6,2,8,4,3,3,7,8,17,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IM_3QVmSWhfsMo1Png,IM_3QVmSWhfsMo1Png,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_da6wfDAIiOzWtCu,IM_da6wfDAIiOzWtCu,IM_bD60xtkWv7LAzWu,IM_bD60xtkWv7LAzWu,IM_3DdXt6qErfzF0HQ,IM_3DdXt6qErfzF0HQ,IM_bD60xtkWv7LAzWu,IM_bD60xtkWv7LAzWu
45-54,Detailed,Female,White,College or university,"£30,001 - £40,000",Somewhat familiar,About half the time,Sometimes,7.42745,Yes,About half the time,No,60,160,Yes,I agree to take part in this study.,Somewhat sufficient,2,1,6,4,3,7,8,7,0,0,0,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IM_3QVmSWhfsMo1Png,IM_3QVmSWhfsMo1Png,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_bQ2lxJbuEZc3fpk,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_bD60xtkWv7LAzWu,IM_bD60xtkWv7LAzWu,IM_bD60xtkWv7LAzWu,IM_bD60xtkWv7LAzWu,IM_bD60xtkWv7LAzWu,IM_bD60xtkWv7LAzWu,IM_bD60xtkWv7LAzWu,IM_bD60xtkWv7LAzWu
25-34,Absent,Female,White,College or university,"£30,001 - £40,000",Somewhat unfamiliar,Most of the time,Most of the time,2.7997,Prefer not to say,Most of the time,Yes,98,168,Yes,I agree to take part in this study.,Somewhat insufficient,8,5,2,7,1,5,4,3,0,2,3,2,14,17,IM_6nGGAjM99GrIGwK,IM_882CtF42zwvUZv0,IM_dgaZUlSdxdpoDbM,IM_dgaZUlSdxdpoDbM,IM_8GNIM0Fzob6BZJQ,IM_8GNIM0Fzob6BZJQ,IM_dgaZUlSdxdpoDbM,IM_dgaZUlSdxdpoDbM,IM_882CtF42zwvUZv0,IM_882CtF42zwvUZv0,IM_dgaZUlSdxdpoDbM,IM_dgaZUlSdxdpoDbM,I would not choose any of them.,IM_8GNIM0Fzob6BZJQ,IM_dgaZUlSdxdpoDbM,IM_dgaZUlSdxdpoDbM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18-24,Absent,Male,White,College or university,"£30,001 - £40,000",Very familiar,Never,Never,3.756316667,No,Most of the time,No,83,181,Yes,I agree to take part in this study.,Somewhat sufficient,5,7,2,7,6,4,4,5,0,1,0,12,4,18,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_6DzLXmUBf30NEXA,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_8GNIM0Fzob6BZJQ,IM_6nGGAjM99GrIGwK,IM_3r4Nrp3TqC6BOlg,IM_6nGGAjM99GrIGwK,IM_6DzLXmUBf30NEXA,IM_8GNIM0Fzob6BZJQ,IM_3r4Nrp3TqC6BOlg,IM_6nGGAjM99GrIGwK,IM_8GNIM0Fzob6BZJQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55-64,Detailed,Female,White,College or university,"£30,001 - £40,000",Very familiar,Most of the time,About half the time,4.256033333,No,Always,Yes,76,157,Yes,I agree to take part in this study.,Somewhat sufficient,8,1,6,1,5,5,4,3,0,0,2,2,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IM_3QVmSWhfsMo1Png,IM_3QVmSWhfsMo1Png,IM_7UlNvrv1Fpncje6,IM_7UlNvrv1Fpncje6,IM_7UlNvrv1Fpncje6,IM_7UlNvrv1Fpncje6,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_7UlNvrv1Fpncje6,IM_7UlNvrv1Fpncje6,IM_7UlNvrv1Fpncje6,IM_7UlNvrv1Fpncje6,IM_cCQp6UJg0Ly2YSO,IM_bQ2lxJbuEZc3fpk,IM_0cTjPIwPK25YKai,IM_bQ2lxJbuEZc3fpk
35-44,Absent,Male,White,Secondary school up to 16 years,"£20,001 - £30,000",Somewhat familiar,Sometimes,About half the time,5.480583333,No,Sometimes,No,80,171,Yes,I agree to take part in this study.,Somewhat sufficient,7,8,1,4,1,4,4,3,0,1,0,1,0,1,IM_6nGGAjM99GrIGwK,IM_882CtF42zwvUZv0,IM_dgaZUlSdxdpoDbM,IM_dgaZUlSdxdpoDbM,IM_6nGGAjM99GrIGwK,IM_8GNIM0Fzob6BZJQ,IM_dgaZUlSdxdpoDbM,IM_dgaZUlSdxdpoDbM,IM_6nGGAjM99GrIGwK,IM_882CtF42zwvUZv0,IM_dgaZUlSdxdpoDbM,IM_dgaZUlSdxdpoDbM,IM_3r4Nrp3TqC6BOlg,IM_3r4Nrp3TqC6BOlg,IM_dgaZUlSdxdpoDbM,IM_dgaZUlSdxdpoDbM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65 and over,Absent,Female,White,"Higher or secondary or further education (A-levels, BTEC, etc.)","£20,001 - £30,000",Very familiar,Most of the time,Most of the time,4.425633333,No,Most of the time,No,74,157,Yes,I agree to take part in this study.,Somewhat insufficient,2,1,5,3,7,4,8,5,0,0,0,8,1,9,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_882CtF42zwvUZv0,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,I would not choose any of them.,IM_3r4Nrp3TqC6BOlg,IM_882CtF42zwvUZv0,IM_e9a6CSGHqHCBcdU,I would not choose any of them.,IM_3r4Nrp3TqC6BOlg,IM_6nGGAjM99GrIGwK,IM_e9a6CSGHqHCBcdU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35-44,Absent,Male,Asian or Asian British,College or university,"£20,001 - £30,000",Very familiar,Most of the time,Most of the time,9.9944,Yes,Most of the time,No,52,35,Yes,I agree to take part in this study.,Somewhat insufficient,3,2,2,2,8,8,7,3,48,6,NA,NA,NA,NA,IM_3r4Nrp3TqC6BOlg,IM_882CtF42zwvUZv0,IM_882CtF42zwvUZv0,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_8GNIM0Fzob6BZJQ,IM_cUa2Sgw1Z4KERE2,IM_3r4Nrp3TqC6BOlg,IM_882CtF42zwvUZv0,IM_dgaZUlSdxdpoDbM,IM_dgaZUlSdxdpoDbM,IM_8GNIM0Fzob6BZJQ,IM_6DzLXmUBf30NEXA,IM_8GNIM0Fzob6BZJQ,IM_dgaZUlSdxdpoDbM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35-44,Absent,Male,White,College or university,"£20,001 - £30,000",Somewhat familiar,About half the time,Sometimes,5.696916667,Yes,Always,Yes,68,175,Yes,I agree to take part in this study.,Somewhat insufficient,8,7,1,2,6,6,3,4,0,24,3,16,3,11,IM_882CtF42zwvUZv0,IM_882CtF42zwvUZv0,IM_882CtF42zwvUZv0,IM_882CtF42zwvUZv0,I would not choose any of them.,IM_8GNIM0Fzob6BZJQ,IM_8GNIM0Fzob6BZJQ,IM_8GNIM0Fzob6BZJQ,IM_882CtF42zwvUZv0,IM_882CtF42zwvUZv0,IM_e9a6CSGHqHCBcdU,IM_882CtF42zwvUZv0,IM_8GNIM0Fzob6BZJQ,IM_6DzLXmUBf30NEXA,IM_6nGGAjM99GrIGwK,IM_8GNIM0Fzob6BZJQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45-54,Detailed,Female,White,Secondary school up to 16 years,Prefer not to say,Somewhat familiar,Sometimes,Sometimes,3.0401,Yes,Most of the time,No,63,167,Yes,I agree to take part in this study.,Somewhat sufficient,3,1,7,7,6,3,8,4,0,1,1,0,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I would not choose
any of them.","I would not choose
any of them.",IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_bQ2lxJbuEZc3fpk,IM_da6wfDAIiOzWtCu,IM_da6wfDAIiOzWtCu,IM_bD60xtkWv7LAzWu,IM_bD60xtkWv7LAzWu,IM_cCQp6UJg0Ly2YSO,IM_cCQp6UJg0Ly2YSO,IM_3DdXt6qErfzF0HQ,IM_bD60xtkWv7LAzWu
55-64,Absent,Female,White,Secondary school up to 16 years,"£30,001 - £40,000",Somewhat familiar,Sometimes,Sometimes,9.036816667,No,Always,Yes,57,154,Yes,I agree to take part in this study.,Somewhat insufficient,6,1,3,5,4,4,7,5,0,7,0,6,NA,12,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,I would not choose any of them.,I would not choose any of them.,I would not choose any of them.,I would not choose any of them.,IM_8GNIM0Fzob6BZJQ,IM_8GNIM0Fzob6BZJQ,IM_8GNIM0Fzob6BZJQ,I would not choose any of them.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65 and over,Absent,Female,White,Post-graduate degree,"£10,001 -£20,000",Somewhat familiar,Most of the time,Always,3.5374,No,Always,No,50,164,Yes,I agree to take part in this study.,Neither sufficient nor insufficient,2,3,4,8,6,3,6,7,1,30,NA,NA,NA,NA,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_e9a6CSGHqHCBcdU,IM_e9a6CSGHqHCBcdU,IM_e9a6CSGHqHCBcdU,IM_e9a6CSGHqHCBcdU,IM_e9a6CSGHqHCBcdU,IM_e9a6CSGHqHCBcdU,IM_e9a6CSGHqHCBcdU,IM_e9a6CSGHqHCBcdU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
